Date,Close,High,Low,Volume,Argument_Similarity,Sentiment_Variance,Volume_Crowd,log_ret,hl_spread,Prob_Regime_0,Prob_Regime_1,Hidden_State
2020-01-03,29.53400039672852,30.26666641235352,29.12800025939941,266677500,0.0624883795019525,0.6120119520901786,1356.0,0.02920267893223429,0.038347068758088514,1.0,1.9228525496530597e-72,0
2020-01-06,30.1026668548584,30.10400009155273,29.333332061767575,151995000,0.0654007354825345,0.8274556213017751,328.0,0.019071612174755247,0.025933573871087755,0.9949271233368722,0.005072876663003084,0
2020-01-07,31.270666122436523,31.441999435424805,30.224000930786133,268231500,0.0656536263014526,0.6083450070389407,1263.0,0.03806670586808656,0.03950821925782564,0.9814178167838552,0.01858218321607523,0
2020-01-08,32.80933380126953,33.232666015625,31.215333938598636,467164500,0.0675397705935047,0.5793934849517679,3251.0,0.048032568493066904,0.0626238618541005,0.8978248136937959,0.10217518630609775,0
2020-01-09,32.089332580566406,33.25333404541016,31.524667739868164,426606000,0.0666842598700545,0.5523080153698227,4820.0,-0.022189385476863444,0.05338469189787768,0.9514664786313474,0.048533521368439275,0
2020-01-10,31.87666702270508,32.3293342590332,31.57999992370605,194392500,0.0623147493332476,0.8371455806031523,4409.0,-0.006649355680979514,0.023450993064021198,0.9457235096145997,0.05427649038555255,0
2020-01-13,34.990665435791016,35.04199981689453,32.79999923706055,397764000,0.0629250734272583,0.8888888888888888,292.0,0.09320702322102203,0.06611884470983274,0.2334246031705389,0.7665753968293553,1
2020-01-14,35.861331939697266,36.49399948120117,34.99333190917969,434943000,0.0720813767783675,0.4908988273732347,4582.0,0.024578286172624794,0.041990322840153,0.9313727768432458,0.06862722315675697,0
2020-01-15,34.56666564941406,35.85599899291992,34.452667236328125,260532000,0.0646070642767773,0.6232801691079949,4317.0,-0.03676981311758122,0.039924471103395476,0.979530246989632,0.020469753010269875,0
2020-01-16,34.232666015625,34.297332763671875,32.81133270263672,326050500,0.0590286922107442,0.8789831789358838,3144.0,-0.00970946227670784,0.04429362421394073,0.9917952465813742,0.008204753418689542,0
2020-01-17,34.03333282470703,34.37799835205078,33.54399871826172,204436500,0.0642449608986207,0.7792804224309895,5132.0,-0.005839913304383257,0.024558805312003034,0.9925191466058461,0.007480853394012815,0
2020-01-21,36.47999954223633,36.571998596191406,35.227333068847656,267052500,0.0740424971565584,0.9035531036611244,664.0,0.06942373110021945,0.03746059300169672,0.9300463901601954,0.0699536098398475,0
2020-01-22,37.97066879272461,39.633331298828125,37.27333450317383,470535000,0.0710002221563969,0.584248893129202,3290.0,0.04004983514491321,0.061392285379597504,0.9241946532181435,0.07580534678199681,0
2020-01-23,38.14666748046875,38.79999923706055,37.040000915527344,294765000,0.0681966958468682,0.7041774157432339,5782.0,0.004624413044606698,0.046421792470600465,0.987550465028613,0.01244953497131817,0
2020-01-24,37.654666900634766,38.25733184814453,36.95066833496094,215304000,0.0603622960373164,0.8394213452860606,3512.0,-0.012981499419033645,0.03475148942795118,0.9946321710973047,0.005367828902626507,0
2020-01-27,37.20133209228516,37.62933349609375,35.95199966430664,204121500,0.0580636283332201,0.9421567056561448,485.0,-0.01211233185789717,0.04559918630700185,0.9920940774959092,0.00790592250413785,0
2020-01-28,37.79333114624024,38.45399856567383,37.2053337097168,176827500,0.0648584886366049,0.8081132659131469,1910.0,0.01578809278786119,0.033010554155618176,0.9932312112948116,0.00676878870538567,0
2020-01-29,38.732666015625,39.31999969482422,37.82866668701172,267022500,0.0773999281151418,0.6406626781844266,1366.0,0.024550664730790914,0.03866609435207331,0.9517848029128247,0.04821519708708095,0
2020-01-30,42.72066879272461,43.391998291015625,41.20000076293945,435085500,0.0706475269877035,0.55487353461265,6936.0,0.09799952270077929,0.0518367780597211,0.35096695644834486,0.6490330435517794,1
2020-01-31,43.37133407592773,43.53333282470703,42.167999267578125,235789500,0.0667435744166092,0.5173096445682093,5666.0,0.015115867923964002,0.031865294306849035,0.7101727129799336,0.2898272870201752,0
2020-02-03,52.0,52.40933227539063,44.90133285522461,705975000,0.0584200833390119,0.9091154844290656,534.0,0.18144500086765877,0.1546171930490202,5.863599680265219e-19,1.0,1
2020-02-04,59.137332916259766,64.59933471679688,55.59199905395508,914082000,0.0748493059253887,0.5667040065404279,9350.0,0.1286186970285338,0.15016482323954872,1.1436686268054975e-15,1.0,1
2020-02-05,48.97999954223633,56.39866638183594,46.94066619873047,726357000,0.0708376922972562,0.6773310020718235,17197.0,-0.18845037343186985,0.18356112963092155,2.440170606521858e-31,1.0,1
2020-02-06,49.93066787719727,53.05533218383789,45.79999923706055,598212000,0.0672707060172471,0.988244554132288,13832.0,0.019223358515689692,0.14705129796607228,2.026676047123214e-11,0.9999999999795364,1
