Date,Close,High,Low,Volume,Argument_Similarity,Sentiment_Variance,Volume_Crowd,log_ret,hl_spread,Prob_Regime_0,Prob_Regime_1,Hidden_State
2020-01-03,93.74849700927734,94.30999755859376,93.2249984741211,75288000,0.062074093675966,0.1264027457090062,973.0,-0.012213314472679244,0.011571292971574824,0.999991759467168,8.240532638070713e-06,0
2020-01-06,95.1439971923828,95.18450164794922,93.0,81236000,0.0610601484966762,0.9256198347107438,104.0,0.014775871094842,0.023217637575401417,0.9316614724954715,0.06833852750435647,0
2020-01-07,95.34300231933594,95.69450378417967,94.60199737548828,80898000,0.0628161828759794,0.2908587257617729,827.0,0.0020894360230744357,0.011482275346650623,0.9565958230300121,0.04340417696976626,0
2020-01-08,94.59850311279295,95.5500030517578,94.3219985961914,70160000,0.0649002827348896,0.2909475275679145,710.0,-0.007839287338238509,0.01293525709346755,0.9661299091965624,0.03387009080323762,0
2020-01-09,95.05249786376952,95.89099884033205,94.79000091552734,63346000,0.0594656191200921,0.4581404320987655,1078.0,0.0047876954600311996,0.011548189510298516,0.9553381409602454,0.04466185903980852,0
2020-01-10,94.15799713134766,95.34700012207033,94.0,57074000,0.0595449684305789,0.4408733057381707,741.0,-0.009455156242405591,0.014228087530788355,0.9701422539191356,0.02985774608072068,0
2020-01-13,94.56500244140624,94.9000015258789,94.04000091552734,55616000,0.0641664165210305,0.7229916897506922,104.0,0.004313262739376531,0.009103488287311738,0.9522261560067179,0.04777384399342527,0
2020-01-14,93.47200012207033,94.35549926757812,92.92749786376952,68818000,0.0684430767738977,0.613912715618814,522.0,-0.01162552704635962,0.015249959690875876,0.9738986154457765,0.026101384554380415,0
2020-01-15,93.10099792480467,93.94300079345705,92.75450134277344,57932000,0.058218815385714,0.5335149365911187,765.0,-0.003977024437111436,0.012731991505457393,0.9633801331124908,0.036619866887475365,0
2020-01-16,93.89700317382812,94.27950286865234,93.3010025024414,53190000,0.0612193743286041,0.425493934845227,727.0,0.008513567549042408,0.01043295239861973,0.9515985282322258,0.04840147176777269,0
2020-01-17,93.23600006103516,94.33200073242188,92.8625030517578,79946000,0.0627241775379382,0.3761289645032556,642.0,-0.007064556764163625,0.015700545022806767,0.9712264986616655,0.02877350133843528,0
2020-01-21,94.5999984741211,94.7135009765625,93.0,74156000,0.0518247193714575,0.3950617283950617,100.0,0.014523546068980422,0.018257062627641804,0.9408013380954937,0.05919866190431283,0
2020-01-22,94.3730010986328,95.125,94.16699981689452,64326000,0.0720217788504047,0.3903171326702945,566.0,-0.0024024329949914906,0.010122016391196484,0.9561166582839704,0.04388334171622659,0
2020-01-23,94.22899627685548,94.4990005493164,93.63800048828124,49692000,0.0629302462150951,0.4115218615124789,666.0,-0.0015270766138824048,0.00915296903072846,0.9540780445425728,0.04592195545750936,0
2020-01-24,93.08200073242188,94.74949645996094,92.37200164794922,75324000,0.0550607777294488,0.4659763313609467,376.0,-0.012247117354348039,0.025412609279666973,0.9878995096709979,0.012100490329161308,0
2020-01-27,91.41699981689452,92.0500030517578,90.76699829101562,70570000,0.0554822097837396,0.8116767532929868,116.0,-0.018049378179086927,0.014036176235619658,0.9747129266160419,0.025287073383754903,0
2020-01-28,92.6624984741211,92.90550231933594,91.5009994506836,56160000,0.0525348282783709,0.6554820415879017,417.0,0.013532388730052893,0.015232977296253877,0.9459918907841054,0.054008109215671056,0
2020-01-29,92.9000015258789,93.7375030517578,92.7509994506836,41760000,0.0510303338026253,0.3556878280279112,430.0,0.002559818728975466,0.010579878005834526,0.9546493226403726,0.0453506773596146,0
2020-01-30,93.53399658203124,93.64350128173828,92.53050231933594,126548000,0.0566226033764912,0.4510188192971623,466.0,0.00680130777131683,0.011956687836014036,0.9409923367517461,0.05900766324837586,0
2020-01-31,100.43599700927734,102.78600311279295,100.1135025024414,311346000,0.0688043700731164,0.3469359109756771,3351.0,0.07119570893188107,0.026344619901988813,0.07932270338367461,0.9206772966162591,1
2020-02-03,100.20999908447266,102.4250030517578,100.0124969482422,117834000,0.0564545756324543,0.5182006920415225,200.0,-0.002252704013802056,0.023835705565504194,0.9679979139668338,0.032002086032995855,0
2020-02-04,102.4834976196289,102.98999786376952,100.76850128173828,105786000,0.0582701272733201,0.5846913580246914,922.0,0.022433811849720944,0.021806055876993996,0.8988670188443354,0.10113298115589188,0
2020-02-05,101.99349975585938,103.5510025024414,101.5999984741211,87524000,0.0456090281253566,0.5599685719050659,814.0,-0.004792703414039184,0.01902074900579328,0.9737980397482441,0.02620196025185361,0
2020-02-06,102.5114974975586,102.81500244140624,101.23999786376952,63660000,0.0529167400892041,0.696881706855195,741.0,0.005065879625856511,0.015437365942838057,0.9582287900197975,0.04177120998036619,0
2020-02-07,103.96399688720705,104.92649841308594,101.90499877929688,101906000,0.055542467840652,0.6838304481402124,640.0,0.014069692433392624,0.029219095159567443,0.9146430081888295,0.08535699181134654,0
2020-02-10,106.69550323486328,106.77999877929688,104.2480010986328,101124000,0.0505771425690065,0.3055555555555556,139.0,0.025934357987387625,0.023997945258843665,0.854046040424182,0.14595395957590052,0
2020-02-11,107.54000091552734,109.29750061035156,106.8000030517578,114920000,0.0593883819842474,0.2438563327032136,779.0,0.007883866478429244,0.023115572577533137,0.9530362817121297,0.04696371828765153,0
