Date,Close,High,Low,Volume,Argument_Similarity,Sentiment_Variance,Volume_Crowd,log_ret,hl_spread,Prob_Regime_0,Prob_Regime_1,Hidden_State
2020-01-03,71.63063049316406,72.3892495107853,71.40665858931894,146322800,0.0701743875830982,0.5254320987654321,1654.0,-0.00976970061831759,0.013666678395419993,1.524108327225262e-16,1.0,1
2020-01-06,72.20140838623047,72.23994237629597,70.50354624985978,118387200,0.0548014209857157,0.9892984542211656,258.0,0.00793676977297443,0.02433010146849025,0.002115057604861605,0.9978849423952394,1
2020-01-07,71.86184692382812,72.46633010238772,71.64268897397623,108872000,0.0574625648663971,0.8395753153825045,878.0,-0.004714069392577152,0.011430930585384263,0.001373578077818283,0.9986264219221888,1
2020-01-08,73.0178451538086,73.31888511458335,71.56562867701548,132079200,0.0588133837403986,0.9116973472480954,813.0,0.015958382385658942,0.024203304811224468,0.0025854017013068865,0.9974145982986966,1
2020-01-09,74.56880187988281,74.76146451044018,73.74275001069596,170108400,0.0593717743350889,0.6416035614814151,1310.0,0.021018348937859935,0.013719886439768512,0.0025666937531334724,0.9974333062466976,1
2020-01-10,74.73738098144531,75.3009342510977,74.23645372460896,140644800,0.0563999765331993,0.6042582042634873,1514.0,0.0022581673440224786,0.014237222163030548,0.001277116485706364,0.9987228835143236,1
2020-01-13,76.33409118652344,76.36058652225458,74.93485817482635,121532000,0.0526572621641949,0.8790170132325141,230.0,0.021139261326591084,0.01884750138981968,0.002432673085771657,0.9975673269140949,1
2020-01-14,75.30332946777344,76.48100118582082,75.18051017572739,161954400,0.0584236742424901,0.6816757255976623,1151.0,-0.01359529317674078,0.01715033530674556,0.0025131342860252683,0.9974868657138984,1
2020-01-15,74.98060607910156,75.98246770801262,74.54951490172726,121923600,0.0566252295743283,0.8566755162443213,1494.0,-0.004294855382528241,0.019039091450791485,0.001746895984876837,0.9982531040152589,1
2020-01-16,75.91985321044922,76.03064118697364,75.16123412136378,108829200,0.0612929014757812,0.8936672967863896,1436.0,0.012448726337799828,0.011500838213731579,0.001624512340355559,0.9983754876597661,1
