Date,Close,High,Low,Volume,Argument_Similarity,Sentiment_Variance,Volume_Crowd
2020-01-02,28.68400001525879,28.713333129882812,28.11400032043457,142981500,0.0541807761878402,0.7822222222222225,279.0
2020-01-03,29.534000396728516,30.266666412353516,29.128000259399414,266677500,0.062488379501952504,0.6120119520901786,1356.0
2020-01-06,30.1026668548584,30.104000091552734,29.333332061767578,151995000,0.06540073548253458,0.8274556213017751,328.0
2020-01-07,31.270666122436523,31.441999435424805,30.224000930786133,268231500,0.06565362630145265,0.6083450070389407,1263.0
2020-01-08,32.80933380126953,33.232666015625,31.215333938598633,467164500,0.06753977059350476,0.5793934849517679,3251.0
2020-01-09,32.089332580566406,33.253334045410156,31.524667739868164,426606000,0.06668425987005451,0.5523080153698227,4820.0
2020-01-10,31.876667022705078,32.3293342590332,31.579999923706055,194392500,0.06231474933324766,0.8371455806031523,4409.0
2020-01-13,34.990665435791016,35.04199981689453,32.79999923706055,397764000,0.06292507342725835,0.8888888888888888,292.0
2020-01-14,35.861331939697266,36.49399948120117,34.99333190917969,434943000,0.07208137677836754,0.49089882737323476,4582.0
2020-01-15,34.56666564941406,35.85599899291992,34.452667236328125,260532000,0.0646070642767773,0.6232801691079949,4317.0
2020-01-16,34.232666015625,34.297332763671875,32.81133270263672,326050500,0.05902869221074425,0.8789831789358838,3144.0
2020-01-17,34.03333282470703,34.37799835205078,33.54399871826172,204436500,0.0642449608986207,0.7792804224309895,5132.0
2020-01-21,36.47999954223633,36.571998596191406,35.227333068847656,267052500,0.07404249715655843,0.9035531036611243,664.0
2020-01-22,37.97066879272461,39.633331298828125,37.27333450317383,470535000,0.07100022215639692,0.584248893129202,3290.0
2020-01-23,38.14666748046875,38.79999923706055,37.040000915527344,294765000,0.06819669584686827,0.7041774157432339,5782.0
2020-01-24,37.654666900634766,38.25733184814453,36.95066833496094,215304000,0.060362296037316444,0.8394213452860606,3512.0
2020-01-27,37.201332092285156,37.62933349609375,35.95199966430664,204121500,0.05806362833322016,0.9421567056561447,485.0
2020-01-28,37.793331146240234,38.45399856567383,37.2053337097168,176827500,0.06485848863660498,0.8081132659131469,1910.0
2020-01-29,38.732666015625,39.31999969482422,37.82866668701172,267022500,0.0773999281151418,0.6406626781844266,1366.0
2020-01-30,42.72066879272461,43.391998291015625,41.20000076293945,435085500,0.07064752698770352,0.55487353461265,6936.0
