Date,Close,High,Low,Volume,Argument_Similarity,Sentiment_Variance,Volume_Crowd,log_ret,hl_spread,Prob_Regime_0,Prob_Regime_1,Hidden_State
2020-01-03,5.868346691131592,5.912097802856729,5.8193753167124,205384000,0.0516774674556975,0.0,94.0,-0.016135473495545727,0.01580780453300432,1.0,1.864779220010402e-30,0
2020-01-06,5.892956256866455,5.898176519464269,5.74902588859055,262636000,0.0385916666998066,0.816326530612245,21.0,0.004184842743884145,0.025612808866072898,0.9994301186422277,0.0005698813578136065,0
2020-01-07,5.964302062988281,6.010041723272614,5.876302918501952,314856000,0.0478573804585921,0.2980277574872169,86.0,0.012034260406658165,0.022503882027093712,0.9994028789496516,0.0005971210503717924,0
2020-01-08,5.975489139556885,6.016754360500737,5.920054764018331,277108000,0.0567879816426551,0.2743484224965706,138.0,0.0018739154902293789,0.016202271625141644,0.9994200326069319,0.0005799673928863274,0
2020-01-09,6.041114330291748,6.11345267607093,5.987420054256741,255112000,0.0474010464426299,0.2438563327032135,107.0,0.010922527872511578,0.020831089142005224,0.9994125125084998,0.0005874874914563709,0
2020-01-10,6.073431015014648,6.178582596612345,6.059261861441797,316296000,0.0526904202832814,0.3252551020408162,128.0,0.00533520003563786,0.019500904245357154,0.9994127584941164,0.0005872415058171073,0
2020-01-13,6.263845443725586,6.288952489506994,6.133835297475145,319840000,0.0488090960223755,0.0,30.0,0.030870597913355224,0.024974306416668934,0.9988619864012465,0.0011380135987118652,0
2020-01-14,6.147010803222656,6.246444720752033,6.133835447619546,359088000,0.056891518771782,0.0727023319615912,160.0,-0.018828369247154975,0.018192218159454935,0.99913319059495,0.0008668094051738119,0
2020-01-15,6.104503631591797,6.182062245072599,6.078650760431529,263104000,0.0587706197911924,0.33984375,97.0,-0.006939116371554871,0.016869155470234463,0.9993566350183292,0.0006433649814734199,0
2020-01-16,6.188027858734131,6.193993941944004,6.134582032493706,284192000,0.0442281850720159,0.6400000000000001,98.0,0.013589635727910542,0.009638156019076324,0.9989685268887578,0.0010314731112035264,0
2020-01-17,6.196727275848389,6.214625522525774,6.149247540649398,253792000,0.0412224514535339,0.2414151925078043,82.0,0.0014048591918868205,0.01057574611108805,0.9992199076375459,0.0007800923624160812,0
2020-01-21,6.163417339324951,6.196976374999237,6.129360932560053,217916000,0.063532273109614,0.0,26.0,-0.005389907351628989,0.01097099956776279,0.9992643032066822,0.0007356967933598939,0
2020-01-22,6.217360019683838,6.303867502720389,6.189767066563044,239240000,0.0533022654961341,0.0,50.0,0.008713995920176592,0.018265878980468747,0.9993012583661832,0.0006987416336314893,0
2020-01-23,6.285720348358154,6.294172337265106,6.168637116635187,244516000,0.0546581745578829,0.3521713265913146,111.0,0.01093506685501224,0.020146254662251204,0.9975851226138304,0.002414877385976311,0
2020-01-24,6.226558208465576,6.450782022304533,6.172366566956607,373512000,0.0449289111114291,0.1961950059453032,146.0,-0.009456723733767694,0.044119042564838125,0.9672465445101742,0.032753455489788016,0
2020-01-27,5.971011161804199,6.021971062274235,5.7728887184375095,470536000,0.0535364220471466,0.0,21.0,-0.04190743874130838,0.04224202503062931,0.9240206400809867,0.07597935991901363,0
