Date,Close,High,Low,Volume,Argument_Similarity,Sentiment_Variance,Volume_Crowd,log_ret,hl_spread,Prob_Regime_0,Prob_Regime_1,Hidden_State
2021-07-06,20.627153396606445,20.77015813867355,20.28010435266628,446708000,0.935483870967742,0.1248699271592091,0.0,0.010270817534803486,0.023876927356597404,0.9980997368699792,0.0019002631301771177,0
2021-07-07,20.30152702331543,20.8030424068204,20.261914895907815,418428000,0.935483870967742,0.1248699271592091,0.0,-0.01591222783682602,0.026356235129153662,0.9956147394064039,0.004385260594272238,0
2021-07-08,19.83414459228516,20.063600320047215,19.632841227354213,503300000,0.935483870967742,0.1248699271592091,0.0,-0.0232911791824337,0.021703507144633906,0.9949032155732329,0.005096784426786357,0
2021-07-09,19.98113822937012,20.01103550714748,19.68615897824223,296624000,0.935483870967742,0.1248699271592091,0.0,0.007383813175077382,0.016368097864294065,0.9983703398206143,0.0016296601792508752,0
2021-07-12,20.441795349121094,20.46197396708829,20.11816384658257,321984000,0.935483870967742,0.1248699271592091,0.0,0.02279285652772012,0.01694515424260673,0.9944902678730182,0.005509732127171493,0
2021-07-13,20.180198669433597,20.39072079918301,20.044667777946696,290708000,0.935483870967742,0.1248699271592091,0.0,-0.012879736817559237,0.017116762438032434,0.9735746812776993,0.026425318722419645,0
2021-07-14,19.77310562133789,20.34736936190273,19.684662607285635,380100000,0.935483870967742,0.1248699271592091,0.0,-0.020379147325311524,0.03311184918254103,0.5782561985589783,0.42174380144048274,0
2021-07-15,18.9008731842041,19.77858791047465,18.793494657119066,550564000,0.935483870967742,0.1248699271592091,0.0,-0.04511459119872151,0.05108915280507564,2.0161609413582557e-05,0.9999798383900939,1
2021-07-16,18.0984001159668,19.090967290639107,18.010704097196164,688224000,0.935483870967742,0.1248699271592091,0.0,-0.04338457823885666,0.05824905325648515,2.456937063686452e-08,0.9999999754309105,1
2021-07-19,18.71501922607422,18.97636427748189,17.803919215628007,749060000,0.935483870967742,0.1248699271592091,0.0,0.03350282568214975,0.06377560566353407,4.5131978674814573e-07,0.999999548679727,1
2021-07-20,18.5478458404541,18.77306667414846,18.101390096554123,434687000,0.935483870967742,0.1248699271592091,0.0,-0.0089727135532126,0.03643448269654267,0.08967213359250491,0.9103278664068037,1
2021-07-21,19.343101501464844,19.459698828061978,18.677404554672204,371017000,0.935483870967742,0.1248699271592091,0.0,0.041982189247315504,0.04103111949881022,0.0860628870396394,0.9139371129611924,1
2021-07-22,19.52646255493164,19.81845190203204,19.209557858116412,323826000,0.935483870967742,0.1248699271592091,0.0,0.00943475534481244,0.03120545770193576,0.875124420319814,0.12487557967959347,0
2021-07-23,19.490583419799805,19.632094138275782,19.18364454445937,195672000,0.935483870967742,0.1248699271592091,0.0,-0.0018391523165770308,0.023107613738039684,0.9839189116507107,0.0160810883496906,0
2021-07-26,19.22749900817871,19.374987702936075,18.84880770915418,203943000,0.935483870967742,0.1248699271592091,0.0,-0.013589953020875848,0.02753328016223701,0.9506907650810368,0.04930923491925807,0
2021-07-27,19.141788482666016,19.554360946532352,18.676397315586588,248863000,0.935483870967742,0.1248699271592091,0.0,-0.004467670560671517,0.045937776865669536,0.6706904333860412,0.3293095666136525,0
2021-07-28,19.435773849487305,19.57828058191226,18.92952549207066,202191000,0.935483870967742,0.1248699271592091,0.0,0.015241557020046268,0.033697919771163334,0.9181888093529122,0.081811190647121,0
2021-07-29,19.59422492980957,19.784566529734352,19.26137470574474,190781000,0.935483870967742,0.1248699271592091,0.0,0.008119495556424746,0.026800385532256867,0.9915033301240388,0.008496669875983083,0
2021-07-30,19.431791305541992,19.562338390382465,19.196604690590537,183497000,0.935483870967742,0.1248699271592091,0.0,-0.008324424470462256,0.01887278270761382,0.9932473963298326,0.0067526036694707395,0
2021-08-02,19.681922912597656,19.892196048997917,19.29426383352367,217444000,0.935483870967742,0.1248699271592091,0.0,0.012790143913423146,0.030519655437710423,0.9058819296669297,0.09411807033350165,0
2021-08-03,19.7466983795166,20.15229504307765,19.153748123448008,301811000,0.935483870967742,0.1248699271592091,0.0,0.0032857108908172293,0.05081975888914447,0.2725777246617214,0.7274222753381657,1
2021-08-04,20.204116821289062,20.24796577919976,19.759653109158855,231309000,0.935483870967742,0.1248699271592091,0.0,0.02290007996108225,0.024412196197295875,0.9145672258305632,0.08543277416901052,0
2021-08-05,20.565868377685547,20.661538157940317,20.27188509541774,211435000,0.935483870967742,0.1248699271592091,0.0,0.01774644011442448,0.019038956513378807,0.9924510564904933,0.007548943508890063,0
2021-08-06,20.29580307006836,20.499100408027225,20.14034062348505,178497000,0.935483870967742,0.1248699271592091,0.0,-0.013218707434525533,0.017656202714082653,0.9978926942752724,0.0021073057256142647,0
2021-08-09,20.225040435791016,20.43730554179816,20.073563974802937,146443000,0.935483870967742,0.1248699271592091,0.0,-0.0034926571161417383,0.01795820957464862,0.9984629674613311,0.0015370325385327978,0
2021-08-10,19.86727905273437,20.3595756588384,19.76662547826804,179238000,0.935483870967742,0.1248699271592091,0.0,-0.01784735250982561,0.029556415958031847,0.9910736288821655,0.008926371117071227,0
2021-08-11,19.631101608276367,19.979895621126385,19.3630296848848,185925000,0.935483870967742,0.1248699271592091,0.0,-0.011958984408338529,0.03136098744622444,0.9915670392535195,0.008432960745645772,0
2021-08-12,19.83638572692871,19.95995693048754,19.55236830867384,151652000,0.935483870967742,0.1248699271592091,0.0,0.010402788917985229,0.02063169288676492,0.9970977590669519,0.002902240933732883,0
2021-08-13,20.118412017822266,20.1443233694404,19.782573757798065,183063000,0.935483870967742,0.1248699271592091,0.0,0.014117502321367098,0.0181210931334358,0.9777272812207947,0.02227271878006677,0
2021-08-16,19.8812313079834,20.217069532094754,19.385942869614865,210876000,0.935483870967742,0.1248699271592091,0.0,-0.011859280229491917,0.041979064840567654,0.6132091550007366,0.38679084499840655,0
2021-08-17,19.390932083129883,19.70185695099313,19.20059043973677,204585000,0.935483870967742,0.1248699271592091,0.0,-0.024970597931822665,0.025771862142817622,0.6100847475041725,0.389915252495402,0
2021-08-18,18.974369049072266,19.566321363540087,18.934506018766548,285913000,0.935483870967742,0.1248699271592091,0.0,-0.021716467366837463,0.03282381773912531,0.364636469515047,0.635363530484654,0
2021-08-19,19.72975730895996,20.424355275719023,18.697327164065182,766555000,0.935483870967742,0.1248699271592091,0.0,0.039038948315583175,0.08834749355779423,3.3533287735266684e-15,1.0,1
2021-08-20,20.74424934387207,20.79308023295475,19.864293533156975,675741000,0.935483870967742,0.1248699271592091,0.0,0.050141048863316925,0.04569642500958954,7.219505499548525e-05,0.9999278049449771,1
2021-08-23,21.882308959960938,21.921174082435364,20.877784205447764,575807000,0.935483870967742,0.1248699271592091,0.0,0.05340943210870487,0.04876738584579182,0.0004413430110262884,0.9995586569884505,1
2021-08-24,21.71788024902344,21.8833084230163,21.46077013569365,297299000,0.935483870967742,0.1248699271592091,0.0,-0.007542604445582157,0.019497550166325376,0.94001735243767,0.05998264756229328,0
2021-08-25,22.13643264770508,22.392546755792843,21.647125866786784,347701000,0.935483870967742,0.1248699271592091,0.0,0.01908889139980973,0.03385547816140785,0.9740591952159258,0.025940804784412182,0
2021-08-26,21.991931915283203,22.262993686713813,21.714890308972432,237940000,0.935483870967742,0.1248699271592091,0.0,-0.006549132302358766,0.024927609498841145,0.9961998674717396,0.0038001325276230823,0
2021-08-27,22.557971954345703,22.64367594787588,22.090588763919488,304722000,0.935483870967742,0.1248699271592091,0.0,0.025412871975776952,0.024728935305705798,0.9950723341866412,0.004927665813039208,0
2021-08-30,22.60979461669922,22.963570482185517,22.473267719877327,262580000,0.935483870967742,0.1248699271592091,0.0,0.0022946755630040222,0.02158256664745469,0.9985170100955006,0.0014829899037834943,0
2021-08-31,22.311769485473636,22.620754812880616,22.04763702019903,259850000,0.935483870967742,0.1248699271592091,0.0,-0.013268883654254474,0.025662407867439636,0.9970487180191909,0.002951281980833828,0
2021-09-01,22.367589950561523,22.622753028655936,22.283865100248764,201767000,0.935483870967742,0.1248699271592091,0.0,0.0024987150592918343,0.015093292522882504,0.9986889467657736,0.001311053233404786,0
2021-09-02,22.322738647460938,22.51909472765023,22.22206920355075,187834000,0.935483870967742,0.1248699271592091,0.0,-0.0020072046711651125,0.013277700521038613,0.9981333134507329,0.0018666865488859083,0
2021-09-03,22.76827812194824,22.910810001392324,22.12738180457332,280532000,0.935483870967742,0.1248699271592091,0.0,0.019762427503304057,0.03479301435701029,0.9868434946299423,0.01315650536975937,0
2021-09-07,22.58786392211914,22.82408811086323,22.44832062700257,198107000,0.935483870967742,0.1248699271592091,0.0,-0.007955489299972087,0.016600667994729007,0.997887188092071,0.0021128119084974865,0
