Date,Close,High,Low,Volume,Argument_Similarity,Sentiment_Variance,Volume_Crowd,log_ret,hl_spread,Prob_Regime_0,Prob_Regime_1,Hidden_State
2012-01-04,8.875499725341797,9.024999618530272,8.803500175476074,84104000,0.0,0.0,0.0,-0.008526468333701725,0.024849072333932878,8.332093547188952e-13,1.0,1
2012-01-05,8.880499839782715,8.912500381469727,8.702500343322754,76182000,0.0,0.0,0.0,0.0005632028267119116,0.02384444838756071,0.12866555292618992,0.8713344470735886,1
2012-01-06,9.130499839782717,9.232500076293944,8.875,140168000,0.0,0.0,0.0,0.02776259638869661,0.039491540646729495,0.0008112914599283653,0.9991887085395449,1
2012-01-09,8.928000450134277,9.218500137329102,8.850000381469727,101138000,0.0,0.0,0.0,-0.022427984015250004,0.040794847301667346,0.00010139541877261545,0.9998986045797563,1
2012-01-10,8.967000007629395,9.119999885559082,8.854999542236328,79716000,0.0,0.0,0.0,0.0043587167635209525,0.02948757199860028,0.5059124068622644,0.49408759313748535,0
2012-01-11,8.944999694824219,9.03849983215332,8.909500122070312,62054000,0.0,0.0,0.0,-0.0024564899769712297,0.014375075976106953,0.898355401857149,0.10164459814340074,0
2012-01-12,8.796500205993652,8.974499702453613,8.787500381469727,107716000,0.0,0.0,0.0,-0.01674074432912262,0.021056888814133194,0.8117916644547716,0.18820833554538674,0
2012-01-13,8.920999526977539,8.9399995803833,8.675000190734863,95070000,0.0,0.0,0.0,0.014054056393518645,0.030090194428780227,0.58388730972768,0.41611269027142267,0
2012-01-17,9.083000183105469,9.164999961853027,8.92549991607666,112890000,0.0,0.0,0.0,0.017996559771050847,0.026479538026602353,0.40017693985856995,0.5998230601413687,0
2012-01-18,9.472000122070312,9.512499809265137,9.055999755859377,149470000,0.0,0.0,0.0,0.04193553634992424,0.049179208634997085,1.8978851289417909e-06,0.9999981021155511,1
2012-01-19,9.72249984741211,9.79699993133545,9.517999649047852,141920000,0.0,0.0,0.0,0.026102680324318523,0.028891503527322605,0.030695230686434705,0.9693047693124561,1
2012-01-20,9.546500205993652,9.645000457763672,9.45199966430664,112206000,0.0,0.0,0.0,-0.018268154604153212,0.02021337000986214,0.07783118600336568,0.9221688139949898,1
2012-01-23,9.304499626159668,9.58650016784668,9.261500358581545,91706000,0.0,0.0,0.0,-0.025676502828605844,0.03448981498688243,0.008564608438352411,0.9914353915601859,1
2012-01-24,9.350000381469728,9.420499801635742,9.190999984741213,93476000,0.0,0.0,0.0,0.0048782701787961095,0.02466340196347427,0.7193519010844471,0.28064809891556586,0
2012-01-25,9.390000343322754,9.408499717712402,9.23050022125244,86128000,0.0,0.0,0.0,0.004268945683268218,0.019100263800896744,0.8317548160685063,0.1682451839297317,0
2012-01-26,9.666000366210938,9.74250030517578,9.43649959564209,117472000,0.0,0.0,0.0,0.028969281526630107,0.031912683709257844,0.4987982519948222,0.5012017480038653,1
2012-01-27,9.768500328063965,9.824999809265137,9.616499900817873,93180000,0.0,0.0,0.0,0.010548345324020932,0.02144977554256738,0.6448374408956197,0.35516255910381334,1
2012-01-30,9.607500076293944,9.75,9.506500244140623,108482000,0.0,0.0,0.0,-0.016618905235471704,0.025291484160810902,0.3858347658605059,0.6141652341384108,1
