Date,Close,High,Low,Volume,Argument_Similarity,Sentiment_Variance,Volume_Crowd
2012-01-03,12.310343742370605,12.34836219930804,12.243588220886576,302220800,0.0,0.0,0.0
2012-01-04,12.376505851745605,12.413626641063223,12.251974788258526,260022000,0.0,0.0,0.0
2012-01-05,12.513908386230469,12.529474367668511,12.353453996968646,271269600,0.0,0.0,0.0
2012-01-06,12.644725799560547,12.655203040289093,12.549531350496604,318292800,0.0,0.0,0.0
2012-01-09,12.624666213989258,12.804877592428314,12.613290492628005,394024400,0.0,0.0,0.0
2012-01-10,12.669868469238281,12.752490530470583,12.617780439497382,258196400,0.0,0.0,0.0
2012-01-11,12.649212837219238,12.658193669740331,12.55222224407756,215084800,0.0,0.0,0.0
2012-01-12,12.614489555358887,12.659691886471602,12.535459816592004,212587200,0.0,0.0,0.0
2012-01-13,12.567191123962402,12.58635023581817,12.532765793889785,226021600,0.0,0.0,0.0
2012-01-17,12.71357250213623,12.752189676922285,12.66148448012404,242897200,0.0,0.0,0.0
2012-01-18,12.845596313476562,12.856372518678217,12.76147780403508,276791200,0.0,0.0,0.0
2012-01-19,12.804879188537598,12.913244718617346,12.767759208304401,261738400,0.0,0.0,0.0
2012-01-20,12.581859588623047,12.79739480372825,12.56539512633149,413974400,0.0,0.0,0.0
2012-01-23,12.79470157623291,12.8258351349334,12.641731630132496,306062400,0.0,0.0,0.0
2012-01-24,12.585152626037598,12.7255501929942,12.559408369181671,547638000,0.0,0.0,0.0
2012-01-25,13.370960235595703,13.60415659829873,13.283249408750311,958314000,0.0,0.0,0.0
2012-01-26,13.310188293457031,13.43471851295015,13.265584689064516,323985200,0.0,0.0,0.0
2012-01-27,13.38951587677002,13.42543840605875,13.284442938233633,299709200,0.0,0.0,0.0
2012-01-30,13.561052322387695,13.587695071772668,13.33294466412202,379341200,0.0,0.0,0.0
2012-01-31,13.664921760559082,13.717607713960918,13.562841626720193,391683600,0.0,0.0,0.0
2012-02-01,13.656243324279785,13.74006284738802,13.637085809442462,270046000,0.0,0.0,0.0
2012-02-02,13.624207496643066,13.685574509615444,13.590081138458663,186796400,0.0,0.0,0.0
2012-02-03,13.760713577270508,13.770293130716992,13.63738002409478,286599600,0.0,0.0,0.0
2012-02-06,13.889135360717773,13.919370425496812,13.716409239803685,249412800,0.0,0.0,0.0
2012-02-07,14.034625053405762,14.062166273714807,13.907398588426727,316223600,0.0,0.0,0.0
2012-02-08,14.269620895385742,14.272912668931742,14.060670813348374,407890000,0.0,0.0,0.0
2012-02-09,14.763252258300781,14.870421123997472,14.38576633978621,884214800,0.0,0.0,0.0
2012-02-10,14.770740509033203,14.896469001189228,14.624954419092386,631302000,0.0,0.0,0.0
2012-02-13,15.04554271697998,15.08236292725743,14.880597575433576,517216000,0.0,0.0,0.0
2012-02-14,15.250903129577637,15.253895941578635,15.027585317419765,460398400,0.0,0.0,0.0
2012-02-15,14.897966384887695,15.754716422693116,14.874615415572407,1506120000,0.0,0.0,0.0
2012-02-16,15.0338716506958,15.114098837300261,14.567477387395554,944552000,0.0,0.0,0.0
2012-02-17,15.031172752380371,15.200308142148755,14.976689842688737,535805200,0.0,0.0,0.0
2012-02-21,15.412252426147461,15.412252426147461,15.091044795612268,605595200,0.0,0.0,0.0
2012-02-22,15.358072280883789,15.431413762130203,15.239227906139053,483302400,0.0,0.0,0.0
2012-02-23,15.458356857299805,15.50146486554789,15.252102208134175,568027600,0.0,0.0,0.0
2012-02-24,15.638565063476562,15.653233358025936,15.525709523363778,415072000,0.0,0.0,0.0
2012-02-27,15.738845825195312,15.820868349458705,15.455057963203878,547582000,0.0,0.0,0.0
2012-02-28,16.027734756469727,16.027734756469727,15.741551786050582,600387200,0.0,0.0,0.0
2012-02-29,16.238168716430664,16.392936384906484,16.03640495900967,952011200,0.0,0.0,0.0
2012-03-01,16.298948287963867,16.410908596178146,16.128316372159297,683270000,0.0,0.0,0.0
2012-03-02,16.320201873779297,16.36869599387901,16.24057258772363,431712400,0.0,0.0,0.0
2012-03-05,15.960372924804688,16.38904685650094,15.746033560870158,809124400,0.0,0.0,0.0
