Date,Close,High,Low,Volume,Argument_Similarity,Sentiment_Variance,Volume_Crowd,log_ret,hl_spread,Prob_Regime_0,Prob_Regime_1,Hidden_State
2020-01-03,71.630615234375,72.38923409039488,71.40664337824047,146322800,0.0701743875830982,0.5254320987654321,1654.0,-0.009770335537571999,0.013666678395419775,1.0,1.159547509680539e-15,0
2020-01-06,72.20140838623047,72.23994237629597,70.50354624985978,118387200,0.0548014209857157,0.9892984542211656,258.0,0.007936982793446123,0.02433010146849025,0.9979095989426234,0.002090401057362634,0
2020-01-07,71.86185455322266,72.46633779595872,71.6426965801033,108872000,0.0574625648663971,0.8395753153825045,878.0,-0.004713963225056329,0.011430930585384263,0.9986371516113556,0.0013628483885562775,0
2020-01-08,73.0178451538086,73.31888511458335,71.56562867701548,132079200,0.0588133837403986,0.9116973472480954,813.0,0.015958276218138178,0.024203304811224468,0.9974343631407238,0.002565636859247668,0
2020-01-09,74.56879425048828,74.76145686133366,73.74274246581768,170108400,0.0593717743350889,0.6416035614814151,1310.0,0.02101824662436261,0.013719886439768512,0.9974607017742442,0.0025392982259194613,0
2020-01-10,74.73735809326172,75.30091119032697,74.23643098983341,140644800,0.0563999765331993,0.6042582042634873,1514.0,0.0022579634093373873,0.014237222163030548,0.9987334364804005,0.0012665635196897045,0
2020-01-13,76.33406829833984,76.36056362612658,74.93483570619189,121532000,0.0526572621641949,0.8790170132325141,230.0,0.02113926773250586,0.018847501389819898,0.9975864229216047,0.002413577078290497,0
2020-01-14,75.3033218383789,76.48099343710987,75.18050255877637,161954400,0.0584236742424901,0.6816757255976623,1151.0,-0.013595094649978578,0.01715033530674534,0.9975285840051626,0.0024714159946712805,0
2020-01-15,74.98060607910156,75.98246770801262,74.54951490172726,121923600,0.0566252295743283,0.8566755162443213,1494.0,-0.004294754067022463,0.019039091450791485,0.9982779530410453,0.001722046958792557,0
2020-01-16,75.91986846923828,76.03065646802948,75.16124922768141,108829200,0.0612929014757812,0.8936672967863896,1436.0,0.012448927323271648,0.011500838213731358,0.9983917937567997,0.0016082062430447287,0
2020-01-17,76.76036834716797,76.76277166888072,75.86206254796348,137816400,0.0582162000561055,0.7818319395446194,774.0,0.011010048005805361,0.011803053967638148,0.9985222389364735,0.0014777610633426195,0
2020-01-21,76.24017333984375,76.8302072165908,76.10289736234121,110843200,0.051555631936807,0.7053061224489797,231.0,-0.006799936863417903,0.009511548719648386,0.9985988899279309,0.0014011100721084706,0
2020-01-22,76.51231384277344,77.06381371935198,76.41838585398544,101832400,0.0534699662475442,0.634705953387272,587.0,0.003563160193017922,0.008410508472950193,0.9985931090014815,0.0014068909985009074,0
2020-01-23,76.88076782226562,76.96023911310208,76.01858552983758,104472000,0.057230173122615,0.4744788630635217,769.0,0.0048040587505114914,0.012311056496647155,0.9987166268728181,0.001283373127222229,0
2020-01-24,76.65923309326172,77.86820708363678,76.46897375596369,146537600,0.0530117972530972,0.4774930213637446,644.0,-0.002885695993409108,0.018132658093942357,0.996986583822208,0.0030134161777362507,0
